torneo,fecha,date,local,visitante,resultado
Clausura 94,8,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,8,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,8,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,8,27/03/1994,River,Banfield,1 - 2
Clausura 94,8,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,8,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,9,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,9,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,9,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,9,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,9,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,9,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,9,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,9,27/03/1994,River,Banfield,1 - 2
Clausura 94,9,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,9,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,10,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,10,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,10,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,10,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,10,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,10,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,10,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,10,27/03/1994,River,Banfield,1 - 2
Clausura 94,10,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,10,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,11,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,11,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,11,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,11,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,11,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,11,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,11,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,11,27/03/1994,River,Banfield,1 - 2
Clausura 94,11,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,11,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,12,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,12,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,12,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,12,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,12,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,12,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,12,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,12,27/03/1994,River,Banfield,1 - 2
Clausura 94,12,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,12,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,13,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,13,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,13,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,13,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,13,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,13,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,13,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,13,27/03/1994,River,Banfield,1 - 2
Clausura 94,13,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,13,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,14,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,14,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,14,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,14,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,14,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,14,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,14,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,14,27/03/1994,River,Banfield,1 - 2
Clausura 94,14,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,14,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,15,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,15,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,15,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,15,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,15,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,15,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,15,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,15,27/03/1994,River,Banfield,1 - 2
Clausura 94,15,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,15,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,16,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,16,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,16,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,16,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,16,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,16,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,16,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,16,27/03/1994,River,Banfield,1 - 2
Clausura 94,16,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,16,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,17,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,17,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,17,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,17,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,17,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,17,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,17,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,17,27/03/1994,River,Banfield,1 - 2
Clausura 94,17,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,17,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,18,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,18,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,18,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,18,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,18,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,18,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,18,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,18,27/03/1994,River,Banfield,1 - 2
Clausura 94,18,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,18,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Clausura 94,19,25/03/1994,Gimnasia y T,Argentinos,0 - 0
Clausura 94,19,25/03/1994,Estudiantes LP,Boca,1 - 2
Clausura 94,19,27/03/1994,Racing,San Lorenzo,0 - 0
Clausura 94,19,27/03/1994,LanÃºs,Dep. EspaÃ±ol,1 - 1
Clausura 94,19,27/03/1994,Ferro,Platense,1 - 2
Clausura 94,19,27/03/1994,Newell's,MandiyÃº,2 - 1
Clausura 94,19,27/03/1994,Belgrano Cba.,Central,0 - 0
Clausura 94,19,27/03/1994,River,Banfield,1 - 2
Clausura 94,19,27/03/1994,VÃ©lez,Independiente,0 - 0
Clausura 94,19,27/03/1994,HuracÃ¡n,Gimnasia LP,2 - 2
Apertura 94,1,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,1,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,1,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,1,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,1,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,1,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,1,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,1,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,1,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,1,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,2,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,2,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,2,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,2,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,2,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,2,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,2,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,2,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,2,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,2,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,3,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,3,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,3,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,3,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,3,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,3,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,3,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,3,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,3,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,3,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,4,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,4,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,4,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,4,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,4,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,4,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,4,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,4,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,4,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,4,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,5,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,5,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,5,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,5,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,5,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,5,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,5,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,5,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,5,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,5,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,6,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,6,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,6,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,6,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,6,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,6,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,6,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,6,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,6,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,6,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,7,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,7,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,7,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,7,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,7,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,7,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,7,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,7,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,7,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,7,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,8,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,8,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,8,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,8,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,8,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,8,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,8,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,8,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,8,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,8,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,9,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,9,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,9,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,9,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,9,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,9,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,9,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,9,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,9,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,9,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,10,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,10,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,10,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,10,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,10,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,10,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,10,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,10,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,10,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,10,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,11,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,11,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,11,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,11,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,11,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,11,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,11,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,11,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,11,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,11,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,12,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,12,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,12,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,12,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,12,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,12,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,12,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,12,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,12,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,12,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,13,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,13,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,13,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,13,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,13,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,13,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,13,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,13,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,13,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,13,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,14,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,14,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,14,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,14,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,14,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,14,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,14,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,14,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,14,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,14,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,15,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,15,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,15,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,15,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,15,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,15,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,15,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,15,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,15,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,15,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,16,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,16,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,16,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,16,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,16,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,16,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,16,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,16,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,16,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,16,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,17,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,17,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,17,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,17,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,17,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,17,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,17,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,17,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,17,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,17,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,18,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,18,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,18,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,18,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,18,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,18,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,18,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,18,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,18,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,18,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Apertura 94,19,02/09/1994,LanÃºs,River,1 - 1
Apertura 94,19,03/09/1994,Gimnasia LP,San Lorenzo,0 - 0
Apertura 94,19,04/09/1994,Racing,Ferro,0 - 1
Apertura 94,19,04/09/1994,Argentinos,Independiente,0 - 2
Apertura 94,19,04/09/1994,Central,Belgrano Cba.,1 - 0
Apertura 94,19,04/09/1994,VÃ©lez,Gimnasia (J),2 - 0
Apertura 94,19,04/09/1994,Boca,Banfield,1 - 2
Apertura 94,19,04/09/1994,Talleres Cba.,Newell's,2 - 2
Apertura 94,19,04/09/1994,HuracÃ¡n,MandiyÃº,3 - 1
Apertura 94,19,04/09/1994,Platense,Dep. EspaÃ±ol,1 - 1
Clausura 95,1,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,1,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,1,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,1,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,1,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,1,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,1,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,1,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,1,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,1,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,2,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,2,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,2,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,2,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,2,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,2,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,2,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,2,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,2,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,2,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,3,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,3,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,3,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,3,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,3,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,3,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,3,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,3,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,3,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,3,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,4,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,4,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,4,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,4,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,4,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,4,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,4,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,4,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,4,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,4,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,5,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,5,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,5,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,5,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,5,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,5,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,5,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,5,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,5,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,5,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,6,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,6,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,6,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,6,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,6,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,6,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,6,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,6,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,6,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,6,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,7,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,7,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,7,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,7,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,7,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,7,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,7,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,7,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,7,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,7,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,8,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,8,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,8,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,8,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,8,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,8,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,8,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,8,26/02/1995,Newell's,Talleres Cba.,1 - 1
Clausura 95,8,27/02/1995,Dep. EspaÃ±ol,Platense,0 - 1
Clausura 95,8,15/03/1995,Belgrano Cba.,Central,1 - 3
Clausura 95,9,24/02/1995,Banfield,Boca,0 - 2
Clausura 95,9,25/02/1995,MandiyÃº,HuracÃ¡n,0 - 0
Clausura 95,9,26/02/1995,Ferro,Racing,1 - 0
Clausura 95,9,26/02/1995,Independiente,Argentinos,3 - 0
Clausura 95,9,26/02/1995,San Lorenzo,Gimnasia LP,1 - 1
Clausura 95,9,26/02/1995,River,LanÃºs,2 - 3
Clausura 95,9,26/02/1995,Gimnasia (J),VÃ©lez,0 - 2
Clausura 95,9,26/02/1995,Newell's,Talleres Cba.,1 - 1
